index,x,y,z
680,-178.0,133.75,0.0
681,-176.0,133.75,0.0
682,-174.0,133.75,0.0
683,-172.0,133.75,0.0
684,-170.0,133.75,0.0
685,-168.0,133.75,0.0
686,-166.0,133.75,0.0
687,-164.0,133.75,0.0
688,-162.0,133.75,0.0
689,-160.0,133.75,0.0
690,-158.0,133.75,0.0
691,-156.0,133.75,0.0
692,-154.0,133.75,0.0
693,-152.0,133.75,0.0
694,-150.0,133.75,0.0
695,-148.0,133.75,0.0
696,-146.0,133.75,0.0
697,-144.0,133.75,0.0
698,-142.0,133.75,0.0
699,-140.0,133.75,0.0
700,-138.0,133.75,0.0
701,-136.0,133.75,0.0
702,-134.0,133.75,0.0
703,-132.0,133.75,0.0
704,-130.0,133.75,0.0
705,-128.0,133.75,0.0
706,-126.0,133.75,0.0
707,-124.0,133.75,0.0
708,-122.0,133.75,0.0
709,-120.0,133.75,0.0
710,-118.0,133.75,0.0
711,-116.0,133.75,0.0
712,-114.0,133.75,0.0
713,-112.0,133.75,0.0
